"listener"	"artist_name"	"album_name"	"song_name"	"artist_popularity"	"album_popularity"	"song_popularity"	"acousticness"	"danceability"	"energy"	"instrumentalness"	"liveness"	"loudness"	"speechiness"	"tempo"	"valence"
"2019"	79	"kent"	"Hagnesta Hill (English Version)"	"Music Non Stop"	64	30	25	0.000159	0.515	0.669	0	0.092	-6.253	0.0387	106.016	0.205
"2020"	75	"Placebo"	"Meds"	"Meds"	69	56	53	0.0975	0.512	0.909	2e-04	0.0943	-4.643	0.104	155.139	0.283
"2021"	77	"Michael Bublé"	"To Be Loved"	"It's a Beautiful Day"	79	64	65	0.0559	0.532	0.795	0	0.295	-3.979	0.0358	143.837	0.78
"2024"	79	"Suede"	"Coming Up (Remastered)"	"Beautiful Ones (Remastered)"	59	46	52	0.0489	0.536	0.985	0	0.369	-4.982	0.0395	99.082	0.826
"2030"	69	"Huey Lewis & The News"	"Greatest Hits: Huey Lewis And The News"	"The Power Of Love"	66	65	71	0.0964	0.768	0.829	2.92e-05	0.097	-5.109	0.0313	118.773	0.962
"2032"	74	"Madonna"	"Confessions on a Dance Floor"	"Sorry"	82	63	56	0.00121	0.589	0.877	0.013	0.169	-6.229	0.046	132.971	0.443
"2034"	75	"Anouk"	"Together Alone"	"Nobody's Wife"	62	53	61	0.00764	0.506	0.903	6.06e-05	0.144	-6.684	0.0374	98.074	0.5
"2035"	72	"Phil Collins"	"Testify (Deluxe Edition)"	"Can't Stop Loving You - 2016 Remaster"	79	54	58	0.00726	0.604	0.778	1.33e-05	0.114	-5.686	0.0259	100.155	0.419
"2036"	73	"The Ides Of March"	"Vehicle"	"Vehicle"	39	41	49	0.0871	0.474	0.734	0.00356	0.26	-8.813	0.0426	101.751	0.926
"2037"	69	"Duran Duran"	"A Diamond in the Mind"	"Girl Panic ! - Live"	70	29	17	4.45e-05	0.467	0.988	0.0953	0.98	-4.202	0.169	128.991	0.384
"2039"	67	"Lipps Inc."	"Paradas Continuas"	"Funky Town"	60	63	69	0.000547	0.906	0.63	0.616	0.0994	-8.071	0.0575	122.458	0.342
"2043"	73	"Space"	"Live on the BBC - Festivals"	"Me and You vs the World - Live on the BBC from Reading 1997"	41	6	10	0.000255	0.371	0.84	0.0562	0.23	-10.68	0.0468	131.596	0.626
"2045"	70	"Bad Company"	"Sing Loud - Rock Classics"	"Can't Get Enough"	65	0	2	0.476	0.655	0.584	0.262	0.072	-13.06	0.0365	126.332	0.745
"2049"	70	"Bon Jovi"	"Crush"	"It's My Life"	81	68	76	0.0338	0.537	0.903	1.53e-05	0.341	-3.997	0.0505	120.069	0.571
"2051"	73	"Fountains Of Wayne"	"Welcome Interstate Managers"	"Stacy's Mom"	64	66	74	0.0021	0.774	0.75	1.85e-05	0.0808	-4.927	0.0413	118.015	0.925
"2055"	67	"The Knack"	"Get The Knack"	"My Sharona"	63	65	73	0.0589	0.586	0.7	0.00125	0.0318	-9.558	0.0363	147.245	0.897
"2057"	69	"Anastacia"	"Anastacia"	"Left Outside Alone"	61	53	58	0.0697	0.663	0.746	0	0.0929	-3.567	0.0321	102.847	0.325
"2061"	70	"Depeche Mode"	"Ultra (Deluxe)"	"It's No Good"	76	56	56	0.00848	0.601	0.756	0.0478	0.0824	-6.48	0.0348	99.078	0.179
"2062"	67	"Texas"	"The Greatest Hits"	"Black Eyed Boy - Summer Mix"	61	58	50	0.00876	0.558	0.867	0.000368	0.306	-5.327	0.0439	119.09	0.628
"2064"	60	"Hellogoodbye"	"Zombies! Aliens! Vampires! Dinosaurs!"	"Here (In Your Arms)"	53	37	41	0.193	0.705	0.6	0.00183	0.28	-6.982	0.0373	126.038	0.779
"2066"	59	"Harry Connick, Jr."	"When Harry Met Sally... Music From The Motion Picture"	"It Had to Be You (Big Band and Vocals)"	56	51	55	0.683	0.543	0.284	0	0.101	-13.205	0.051	125.558	0.409
"2077"	50	"Katy Perry"	"Katy Perry - Teenage Dream: The Complete Confection"	"Part Of Me"	86	77	69	0.000417	0.678	0.918	0	0.0744	-4.63	0.0355	130.028	0.769
"2080"	54	"Earth, Wind & Fire"	"September"	"September"	76	71	79	0.165	0.694	0.831	0.000892	0.25	-7.288	0.0301	125.901	0.98
"2081"	47	"Coldplay"	"Mylo Xyloto"	"Charlie Brown"	89	74	66	0.0212	0.43	0.738	0.00165	0.33	-7.076	0.0375	137.986	0.0944
"2083"	46	"Gym Class Heroes"	"The Papercut Chronicles"	"Cupid's Chokehold / Breakfast in America"	69	56	63	0.237	0.72	0.744	0	0.255	-6.938	0.12	78.953	0.619
"2084"	45	"Gin Blossoms"	"90's Rock"	"Follow You Down - Edit"	61	41	48	0.0124	0.489	0.923	0	0.088	-6.549	0.045	155.827	0.652
"2088"	50	"Thunder"	"Giving the Game Away"	"Play That Funky Music"	5	6	1	0.0526	0.74	0.936	0	0.0507	-7.039	0.0402	107.365	0.958
"2089"	49	"Dido"	"No Angel"	"Don't Think Of Me"	73	63	46	8.22e-05	0.511	0.612	1.04e-06	0.0916	-7.923	0.0299	93.86	0.207
"2091"	51	"Travis Scott"	"Birds In The Trap Sing McKnight"	"goosebumps"	94	80	83	0.0847	0.841	0.728	0	0.149	-3.37	0.0484	130.049	0.43
"2094"	45	"Gary Moore"	"Still Got The Blues"	"Walking By Myself"	59	54	45	0.178	0.531	0.51	8.7e-05	0.282	-13.928	0.0481	128.427	0.8
"2095"	45	"Bananarama"	"Bananarama (Collector's Edition)"	"Cruel Summer"	62	55	62	0.27	0.666	0.871	0.0208	0.263	-6.017	0.0272	108.501	0.936
"2098"	45	"Aerosmith"	"Permanent Vacation"	"Dude (Looks Like A Lady)"	80	64	69	0.417	0.537	0.978	1.56e-05	0.0374	-2.921	0.0442	126.343	0.931
"2099"	45	"Pixie Lott"	"Turn It Up"	"Mama Do (Uh Oh, Uh Oh)"	56	50	49	0.171	0.451	0.873	0	0.327	-4.711	0.19	119.918	0.589
"2101"	50	"Charlie Puth"	"Voicenotes"	"How Long"	83	80	76	0.211	0.845	0.561	3.49e-06	0.0383	-5.253	0.0778	109.974	0.811
"2106"	48	"Amy Winehouse"	"Back To Black"	"Rehab"	79	76	73	0.0473	0.434	0.872	1.83e-06	0.396	-2.974	0.0702	71.515	0.732
"2107"	47	"Des'ree"	"Supernatural"	"Life"	58	57	60	0.112	0.721	0.74	4.12e-05	0.0848	-5.453	0.0416	104.815	0.714
"2111"	40	"Roxette"	"Crash! Boom! Bang! (2009 Version)"	"Sleeping In My Car"	73	52	51	0.00963	0.507	0.847	0	0.146	-3.806	0.036	135.232	0.564
"2114"	45	"Chuck Berry"	"Berry Is On Top"	"Johnny B. Goode"	68	64	71	0.741	0.534	0.803	6.07e-05	0.307	-9.129	0.0743	167.983	0.969
"2115"	46	"Undercover"	"Check Out The Groove"	"Baker Street"	34	35	41	0.0103	0.665	0.824	0.000202	0.271	-10.182	0.0309	122.977	0.799
"2117"	46	"Smash Mouth"	"Astro Lounge"	"Then The Morning Comes"	71	71	46	0.024	0.736	0.868	0	0.0735	-4.972	0.0289	118.599	0.961
"2120"	47	"Big City Rock"	"Big City Rock (U.S. Version)"	"All of the Above"	6	8	9	0.00959	0.487	0.954	0	0.0847	-3.775	0.063	136.185	0.552
"2122"	45	"Party Machine"	"2012 Superstars: 50 Hit Songs"	"Tom Cruise - Pour Some Sugar On Me (Instrumental Version)"	15	0	0	2.37e-05	0.615	0.847	0.927	0.111	-6.953	0.0492	177.994	0.75
"2123"	44	"Manic Street Preachers"	"Send Away the Tigers: 10 Year Collectors Edition"	"Umbrella - Remastered"	62	32	24	6.38e-05	0.345	0.96	0	0.165	-3.787	0.0885	182.251	0.336
"2124"	47	"A Static Lullaby"	"Rattlesnake!"	"Toxic"	41	41	47	2.75e-05	0.553	0.982	7.34e-05	0.0623	-6.069	0.161	143.002	0.369
"2125"	46	"Joey Ramone"	"Don't Worry About Me"	"What a Wonderful World"	44	46	53	0.00935	0.422	0.878	0.332	0.201	-4.863	0.0442	84.044	0.496
"2126"	41	"Scorpions"	"Comeblack"	"Ruby Tuesday"	75	66	35	0.0237	0.552	0.633	0.00348	0.176	-5.206	0.0263	98.999	0.402
"2130"	43	"Climie Fisher"	"Everything"	"Love Changes (Everything)"	45	48	55	0.305	0.624	0.868	1.38e-05	0.186	-5.867	0.0269	111.143	0.806
"2132"	39	"Shocking Blue"	"Scorpio's Dance"	"Send Me A Postcard"	52	42	48	0.0017	0.344	0.81	0.000409	0.119	-8.098	0.0448	153.801	0.667
"2137"	43	"Jon Secada"	"Jon Secada"	"Just Another Day"	61	57	58	0.0194	0.717	0.642	0.000249	0.043	-10.727	0.0287	105.894	0.732
"2138"	47	"Lenny Kravitz"	"Are You Gonna Go My Way"	"Are You Gonna Go My Way"	73	63	71	0.00165	0.619	0.67	0.0109	0.331	-10.319	0.0353	129.267	0.777
"2139"	47	"Lynyrd Skynyrd"	"Live in Atlantic City"	"Red White and Blue (Love It or Leave) - Live"	76	36	27	0.432	0.31	0.821	0.00928	0.352	-7.44	0.0467	137.673	0.165
"2140"	45	"Metallica"	"Ride The Lightning (Deluxe / Remastered)"	"Fade To Black - Remastered"	85	62	65	0.0046	0.26	0.92	0.283	0.0863	-6.651	0.126	113.436	0.235
"2141"	47	"The Script"	"2010s Hits"	"Hall of Fame (feat. will.i.am)"	79	53	31	0.06	0.405	0.847	0	0.121	-5.419	0.053	84.672	0.634
"2143"	46	"Toto"	"Toto"	"Hold the Line"	77	66	74	0.0397	0.494	0.698	0.00634	0.152	-12.049	0.0553	95.842	0.778
"2144"	46	"Editors"	"The Back Room"	"Munich"	63	52	58	0.000551	0.175	0.875	0.0347	0.324	-4.383	0.0527	149.366	0.394
"2149"	37	"The Cardigans"	"Gran Turismo (Remastered)"	"Erase / Rewind"	66	57	56	0.000504	0.743	0.697	0.0126	0.106	-6.079	0.0276	103.642	0.585
"2150"	36	"Muse"	"Absolution"	"Hysteria"	81	67	67	0.000456	0.412	0.92	0.0026	0.11	-4.852	0.0575	93.162	0.455
"2152"	34	"Ed Sheeran"	"÷ (Deluxe)"	"Castle on the Hill"	96	90	80	0.0232	0.461	0.834	1.14e-05	0.14	-4.868	0.0989	135.007	0.471
"2153"	33	"Paramore"	"Decode"	"Decode - Acoustic Version"	79	50	45	0.191	0.467	0.421	0	0.116	-8.843	0.031	74.96	0.335
"2155"	37	"Sunrise Avenue"	"Acoustic Tour 2010"	"Fairytale Gone Bad - Acoustic Live 2010"	60	13	11	0.164	0.554	0.799	8.25e-06	0.979	-5.487	0.147	137.037	0.383
"2156"	35	"Macy Gray"	"The Sellout"	"Beauty in the World"	65	38	43	0.00198	0.679	0.618	0	0.162	-9.188	0.0313	100.499	0.708
"2159"	36	"Tina Turner"	"Simply The Best"	"The Best - Edit"	71	67	70	0.0149	0.681	0.83	0.00376	0.214	-6.088	0.0271	103.777	0.817
"2164"	42	"Paul Young"	"Pure... Love"	"Everytime You Go Away"	64	39	42	0.161	0.662	0.762	0.000123	0.0999	-7.532	0.0465	82.118	0.649
"2167"	36	"Curtis Mayfield"	"New World Order"	"Just a Little Bit of Love"	64	41	36	0.0722	0.893	0.583	0	0.101	-5.702	0.0769	104.757	0.857
"2168"	32	"Mariah Carey"	"Mariah Carey"	"Vision of Love"	79	55	56	0.442	0.256	0.463	0	0.121	-10.959	0.0382	205.362	0.354
"2169"	32	"Seal"	"Soul 2 (Deluxe Version)"	"Love Don't Live Here Anymore"	67	47	36	0.407	0.479	0.7	0.00268	0.146	-7.553	0.041	82.848	0.272
"2170"	30	"Dionne Warwick"	"Heartbreaker"	"All the Love In the World"	64	41	33	0.203	0.656	0.313	4.32e-05	0.0876	-15.468	0.0259	91.522	0.686
"2171"	30	"Take That"	"Take That Greatest Hits"	"A Million Love Songs"	70	52	44	0.424	0.33	0.394	1.6e-06	0.0328	-14.391	0.0312	203.47	0.573
"2174"	29	"Cinerama"	"Disco Volante"	"Lollobrigida"	29	22	27	0.0534	0.555	0.56	0.382	0.438	-9.905	0.0257	109.019	0.499
"2175"	29	"Pat Benatar"	"Crimes Of Passion"	"Hit Me With Your Best Shot"	65	59	66	0.117	0.741	0.58	3.31e-05	0.212	-9.05	0.0304	127.402	0.944
"2177"	27	"Sunrise Avenue"	"Fairytales - Best Of - Ten Years Edition"	"I Don't Dance"	60	45	28	0.000247	0.541	0.851	2.4e-05	0.115	-5.629	0.0562	145.047	0.504
"2180"	27	"Eros Ramazzotti"	"Eros"	"Un' Altra Te"	72	53	39	0.124	0.518	0.689	5.94e-06	0.0785	-6.391	0.0306	177.618	0.384
"2183"	26	"Christina Perri"	"The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack)"	"A Thousand Years"	76	66	73	0.309	0.421	0.407	0.000961	0.11	-7.445	0.0267	139.028	0.161
"2184"	25	"Rosana"	"Lunas Rotas: De casa a las ventas (Standard version)"	"El talismán"	63	54	48	0.481	0.778	0.573	0	0.284	-5.795	0.0649	146.073	0.774
"2185"	25	"Scott McKenzie"	"San Francisco"	"San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version"	56	55	62	0.538	0.525	0.52	0.00569	0.111	-11.725	0.0271	112.554	0.523
"2187"	25	"Red Hot Chili Peppers"	"Stadium Arcadium"	"Dani California"	86	77	75	0.017	0.553	0.865	1.05e-05	0.267	-4.751	0.0409	96.161	0.735
"2188"	25	"Adele"	"25"	"Send My Love (To Your New Lover)"	85	76	71	0.0356	0.688	0.532	3.08e-06	0.172	-8.361	0.0875	164.068	0.565
"2190"	27	"Janis Joplin"	"Pearl (Legacy Edition)"	"Cry Baby"	68	64	63	0.515	0.474	0.418	0.000342	0.0535	-9.654	0.03	83.18	0.504
"2191"	25	"Radiohead"	"OK Computer"	"No Surprises"	81	72	70	0.0577	0.255	0.393	0.00361	0.113	-10.654	0.0278	76.426	0.118
"2194"	21	"Kasabian"	"Velociraptor!"	"Days Are Forgotten"	69	53	47	0.0013	0.588	0.96	0.000306	0.135	-5.216	0.0933	105.009	0.321
"2197"	17	"Stone Temple Pilots"	"Core"	"Creep"	72	61	59	0.00428	0.66	0.567	0.0137	0.11	-6.318	0.0289	107.754	0.182
"2199"	17	"Savage Garden"	"Affirmation"	"I Knew I Loved You"	68	59	62	0.32	0.61	0.497	6.11e-05	0.0884	-9.88	0.0279	85.031	0.739
"2200"	17	"Cardio Workout Crew"	"Top 50 Workout Hits Vol. 5"	"You Have Killed Me (Made Famous by Morrissey)"	29	3	0	7.54e-05	0.546	0.603	0.0147	0.0937	-10.482	0.0301	130.017	0.408
"2202"	16	"The Hooters"	"One Way Home"	"Johnny B."	52	40	47	0.143	0.503	0.816	7.95e-05	0.302	-8.784	0.0285	91.677	0.563
"2205"	17	"Smokie"	"Midnight Cafe"	"I'll Meet You at Midnight"	59	31	36	0.00276	0.705	0.38	0.000178	0.0915	-16.336	0.0356	128.003	0.883
"2206"	17	"Melissa Etheridge"	"Yes I Am"	"I'm The Only One"	57	53	58	0.0448	0.613	0.476	0	0.0608	-9.648	0.0321	84.938	0.644
"2211"	20	"Grand Avenue"	"The Outside"	"Bullet"	23	20	23	0.000319	0.44	0.858	6.11e-05	0.106	-5.486	0.0287	96.015	0.45
"2213"	19	"New Tribute Kings"	"All Time Hits - Vol. 20"	"Where the Wild Roses Grow Originally Performed By Nick Cave & the Bad Seeds Feat. Kylie Minogue - Tribute Version"	43	1	3	0.509	0.464	0.295	0.00145	0.0925	-14.785	0.0292	156.018	0.17
"2214"	19	"Foreigner"	"4 [Expanded]"	"Waiting for a Girl Like You"	72	65	69	0.31	0.33	0.469	2.3e-06	0.0402	-9.286	0.0335	201.327	0.433
"2215"	19	"HIM"	"Uneasy Listening Vol.1"	"Join Me In Death - Strongroom Mix"	60	31	32	0.00367	0.605	0.672	7.23e-05	0.149	-6.895	0.0299	114.027	0.666
"2216"	19	"The Fray"	"How To Save A Life"	"Over My Head (Cable Car)"	75	74	70	0.022	0.592	0.729	0	0.0653	-4.156	0.0448	116.03	0.709
"2221"	17	"Madrugada"	"Grit"	"Majesty"	52	41	47	0.473	0.551	0.415	0.0782	0.214	-11.643	0.0333	130.989	0.413
"2222"	17	"Nik Kershaw"	"The Riddle (Expanded Edition)"	"The Riddle"	59	55	63	0.127	0.579	0.656	4.54e-06	0.135	-7.851	0.0278	101.902	0.889
"2223"	17	"Hurts"	"Happiness - Deluxe Edition"	"Wonderful Life"	64	53	52	0.167	0.695	0.836	0.00157	0.184	-7.231	0.0584	120.023	0.412
"2227"	17	"Poison"	"Flesh & Blood"	"Life Goes On - Remastered"	68	56	47	0.0181	0.404	0.779	0.00139	0.0929	-3.199	0.0298	78.838	0.373
"2230"	18	"Alanis Morissette"	"The Collection (Standard Edition)"	"Uninvited"	71	61	55	0.0223	0.38	0.538	0.00487	0.094	-5.493	0.0313	127.416	0.193
"2232"	20	"Lionel Richie"	"Lionel Richie"	"Truly"	74	53	55	0.635	0.326	0.247	6.19e-06	0.0838	-13.794	0.0356	140.651	0.156
"2233"	20	"The Beatles"	"Abbey Road (Remastered)"	"Come Together - Remastered 2009"	89	79	76	0.0302	0.533	0.376	0.248	0.0926	-11.913	0.0393	165.007	0.187
"2234"	20	"Damien Rice"	"My Favourite Faded Fantasy"	"I Don't Want to Change You"	66	49	46	0.472	0.41	0.306	3.28e-05	0.12	-9.704	0.0348	141.565	0.166
"2237"	18	"Roy Orbison"	"In Dreams"	"In Dreams"	69	52	56	0.67	0.495	0.435	0.00038	0.13	-9.99	0.0286	108.189	0.71
"2238"	18	"Jewel"	"Pieces Of You"	"Foolish Games"	63	61	61	0.945	0.222	0.0723	0.000353	0.0948	-16.458	0.0375	86.278	0.176
"2239"	18	"Katie Melua"	"Piece By Piece"	"Spider's Web - Single Version"	61	55	42	0.506	0.389	0.206	0.000477	0.115	-12.073	0.0338	206.339	0.13
"2241"	20	"Eagles"	"Hotel California (2013 Remaster)"	"Hotel California - 2013 Remaster"	79	75	81	0.00574	0.579	0.508	0.000494	0.0575	-9.484	0.027	147.125	0.609
"2242"	20	"Sheryl Crow"	"Sheryl Crow"	"If It Makes You Happy"	69	53	60	0.0409	0.541	0.692	0.000178	0.108	-7.056	0.0278	95.446	0.303
"2243"	21	"Frou Frou"	"Details"	"Let Go"	47	49	52	0.205	0.534	0.568	9.47e-05	0.144	-8.221	0.0302	140.047	0.204
"2245"	20	"Shontelle"	"No Gravity"	"Say Hello To Goodbye"	60	61	37	0.0375	0.44	0.603	0	0.0949	-4.451	0.0267	80.753	0.153
"2246"	22	"Bruno Mars"	"Unorthodox Jukebox"	"When I Was Your Man"	90	79	81	0.932	0.612	0.28	0	0.088	-8.648	0.0434	72.795	0.387
"2248"	21	"Diamond Rio"	"The Essential Diamond Rio"	"You're Gone"	61	42	20	0.575	0.675	0.309	0	0.272	-12.452	0.0295	141.934	0.283
"2249"	21	"Dionne Warwick"	"Essential Memories Of Love"	"I'll Never Love This Way Again"	64	53	54	0.143	0.357	0.38	0	0.146	-10.75	0.0281	132.468	0.28
"2252"	18	"Les Respectables"	"$=Bonheur"	"Amalgame"	35	31	35	0.192	0.586	0.81	2.44e-06	0.102	-6.086	0.0369	96.933	0.509
"2253"	18	"Styx"	"Cornerstone"	"Boat On The River"	67	56	52	0.258	0.44	0.41	0	0.117	-11.528	0.0337	175.866	0.525
"2254"	18	"Portishead"	"Dummy"	"Sour Times"	64	64	57	0.0509	0.635	0.63	0.278	0.0996	-6.62	0.0445	94.134	0.533
"2255"	18	"Emilia"	"Big Big World"	"Big Big World"	47	47	56	0.52	0.563	0.461	8.72e-06	0.187	-10.441	0.0303	87.993	0.323
"2256"	18	"Reamonn"	"Wish"	"Tonight"	50	36	43	0.316	0.542	0.681	0	0.142	-4.294	0.0277	144.988	0.235
"2258"	18	"Genesis"	"Genesis"	"Mama"	70	54	52	0.294	0.561	0.774	0.513	0.53	-10.564	0.0432	82.906	0.648
"2261"	22	"Tonic"	"Lemon Parade"	"If You Could Only See"	57	57	65	0.00222	0.443	0.94	0	0.263	-5.107	0.04	95.196	0.521
"2265"	23	"Jessica Riddle"	"10 Things I Hate About You (Original Motion Picture Soundtrack)"	"Even Angels Fall"	29	38	35	0.00438	0.584	0.745	0.00128	0.184	-7.821	0.0279	96.508	0.827
"2266"	22	"Shakira"	"Laundry Service"	"Objection (Tango)"	85	67	52	0.0147	0.603	0.864	0	0.0246	-5.282	0.0677	179.344	0.705
"2270"	26	"Midnight Oil"	"20000 Watt RSL - The Midnight Oil Collection"	"Beds Are Burning - Remastered"	62	57	63	0.00539	0.754	0.496	0.000152	0.0871	-8.7	0.0351	119.186	0.341
"2272"	23	"Kemopetrol"	"Slowed Down"	"Child Is My Name"	24	22	28	0.0286	0.682	0.731	0.000746	0.189	-6.901	0.0293	130.007	0.132
"2274"	24	"Fresh & Fit"	"Hot Trax Fit & Fresh Workout 2013"	"Forgive Forget - A Tribute of Caligola"	2	0	0	0.000227	0.569	0.826	0	0.0661	-5.371	0.0308	119.962	0.191
"2276"	26	"Duran Duran"	"Greatest"	"Notorious"	70	59	47	0.504	0.815	0.626	1.41e-06	0.0372	-13.406	0.0553	106.47	0.825
"2282"	26	"Nelson"	"After The Rain (Remastered)"	"(Can't Live Without Your) Love And Affection - Remastered 2017"	40	40	42	0.0354	0.543	0.902	0	0.0609	-6.344	0.0393	121.419	0.855
"2286"	29	"Idlewild"	"Make Another World (Bonus Tracks Edition)"	"No Emotion"	45	21	14	0.000221	0.476	0.909	0.00103	0.143	-3.045	0.0373	126.43	0.648
"2289"	30	"INXS"	"Kick 30"	"New Sensation"	70	64	59	0.00655	0.679	0.946	3.46e-05	0.0521	-5.281	0.0638	115.425	0.89
"2296"	38	"Suede"	"Coming Up (Remastered)"	"Filmstar (Remastered)"	59	46	30	0.00312	0.375	0.974	5.17e-05	0.0814	-5.28	0.117	151.101	0.538
"2297"	37	"Soultans"	"Love, Sweat & Tears"	"Can't Take My Hands Off You"	26	18	24	0.18	0.806	0.841	1.63e-06	0.134	-5.623	0.0529	125.971	0.768
"2301"	45	"Jonny Lang"	"Wander This World"	"Still Rainin'"	51	40	29	0.0154	0.646	0.818	0.0172	0.143	-4.239	0.0286	98.728	0.724
"2302"	44	"Train"	"California 37"	"50 Ways to Say Goodbye"	78	66	64	0.000284	0.591	0.935	0.000278	0.142	-2.664	0.0478	140.043	0.736
"2303"	43	"Laura Branigan"	"Self Control"	"Self Control"	63	60	68	0.219	0.814	0.686	0.00386	0.155	-12.172	0.0342	106.68	0.779
"2304"	45	"Andru Donalds"	"Andru Donalds"	"Mishale"	41	42	42	0.0187	0.604	0.786	1.04e-05	0.0704	-5.643	0.0741	176.043	0.795
"2306"	43	"Earth, Wind & Fire"	"The Best Of Earth, Wind & Fire Vol. 1"	"Fantasy - Single Version"	76	56	65	0.291	0.666	0.714	0.0212	0.128	-9.448	0.0617	89.018	0.69
"2309"	46	"Déjà Vu"	"A Tribute to the Scissor Sisters"	"I Don't Feel Like Dancing"	37	1	3	0.016	0.719	0.79	0	0.0978	-8.107	0.0517	107.952	0.788
"2313"	44	"The Beach Boys"	"Summer Pop"	"I Get Around - Mono/Remastered 2012"	77	0	20	0.335	0.385	0.631	0	0.0677	-7.393	0.0452	145.969	0.596
"2316"	51	"Jesus Loves You"	"At Worst...The Best Of Boy George And Culture Club"	"Bow Down Mister - A Small Portion 2 B Polite Mix"	25	54	26	0.0229	0.665	0.82	0	0.08	-9.817	0.0359	105.072	0.367
"2321"	52	"Elvis Presley"	"From Elvis in Memphis"	"Suspicious Minds"	80	64	70	0.0422	0.487	0.382	4.74e-06	0.411	-10.889	0.0309	116.557	0.714
"2322"	52	"Young the Giant"	"Young the Giant (Special Edition)"	"Cough Syrup"	71	64	69	0.0343	0.534	0.721	6.24e-06	0.115	-7.307	0.0417	128.978	0.225
"2324"	49	"Hard-FI"	"Non Stop Noughties"	"Cash Machine - Roots Manuva Vocal Remix"	56	0	4	0.00938	0.662	0.722	0.00857	0.07	-6.064	0.0295	102.032	0.381
"2327"	48	"Katy Perry"	"Katy Perry - Teenage Dream: The Complete Confection"	"Firework"	86	77	72	0.139	0.638	0.826	0	0.0803	-4.968	0.0479	124.072	0.649
"2331"	46	"Manic Street Preachers"	"Football Songs"	"Your Love Alone Is Not Enough (feat. Nina Persson)"	62	39	10	0.00164	0.349	0.889	1.07e-05	0.379	-4.554	0.0449	126.675	0.398
"2332"	48	"The Platters"	"The Platters Golden Hits"	"Only You (And You Alone)"	63	59	63	0.932	0.419	0.331	0	0.102	-10.497	0.0293	80.647	0.322
"2333"	52	"Crosby, Stills, Nash & Young"	"Deja Vu"	"Woodstock"	68	67	56	0.121	0.458	0.539	0.00944	0.17	-12.402	0.0571	118.928	0.56
"2335"	53	"Eurythmics"	"Revenge - Savage - Peace"	"I Saved the World Today"	72	44	52	0.161	0.517	0.637	2.91e-06	0.123	-7.159	0.0326	117.76	0.216
"2337"	59	"Sia"	"We Are Born"	"You've Changed"	89	55	50	7.99e-05	0.671	0.825	0.52	0.147	-5.673	0.034	119.996	0.654
"2342"	56	"Hootie & The Blowfish"	"Cracked Rear View"	"Only Wanna Be with You"	65	65	67	0.107	0.49	0.873	5.19e-06	0.118	-5.861	0.0355	103.272	0.513
"2349"	56	"Lenka"	"Lenka (Expanded Edition)"	"The Show"	55	50	54	0.259	0.753	0.59	0	0.0836	-4.144	0.0317	123.028	0.593
"2351"	55	"Tom Petty and the Heartbreakers"	"Into The Great Wide Open"	"Learning To Fly"	72	61	68	0.206	0.651	0.766	0.00103	0.362	-9.935	0.0299	116.74	0.949
"2352"	57	"The All-American Rejects"	"When The World Comes Down"	"Gives You Hell"	72	64	71	0.0162	0.712	0.711	0	0.0671	-6.404	0.0407	99.989	0.582
"2353"	56	"Johnny Hates Jazz"	"Turn Back The Clock"	"Shattered Dreams - Remastered"	55	55	57	0.0318	0.655	0.72	4.71e-05	0.25	-9.423	0.0312	121.311	0.745
"2356"	56	"The Pointer Sisters"	"Best Of"	"I'm So Excited"	67	61	69	0.103	0.688	0.858	0.000118	0.147	-6.496	0.0348	92.253	0.697
"2360"	56	"The Offspring"	"Splinter"	"Hit That"	78	55	58	0.028	0.707	0.797	0	0.0613	-3.032	0.0317	131.95	0.965
"2365"	55	"Aerosmith"	"Get A Grip"	"Crazy"	80	69	72	0.0868	0.37	0.866	0	0.137	-3.879	0.0384	162.086	0.427
"2366"	55	"Agnes"	"Release Me"	"Release Me"	74	45	54	0.00918	0.623	0.913	9.7e-05	0.0963	-2.914	0.0347	127.972	0.701
"2370"	61	"R.E.M."	"Automatic For The People"	"Everybody Hurts"	76	69	71	0.615	0.467	0.324	0.0248	0.118	-10.451	0.0255	94.301	0.166
"2373"	67	"Lady Gaga"	"The Fame"	"Paparazzi"	91	73	67	0.113	0.762	0.692	0	0.094	-3.973	0.0438	114.906	0.397
"2375"	62	"The Weather Girls"	"The Best of Disco"	"It's Raining Men"	61	56	64	0.315	0.682	0.925	0.000718	0.702	-5.896	0.121	136.27	0.611
"2380"	59	"James Brown"	"Cold Sweat & Other Soul Classics: James Brown"	"Get Up Offa That Thing"	70	55	62	0.339	0.883	0.631	5.19e-06	0.942	-11.473	0.42	118.084	0.782
"2382"	61	"Bryan Adams"	"Get Up (Deluxe)"	"Brand New Day"	77	45	38	0.00312	0.512	0.928	0.000134	0.347	-5.254	0.0335	130.709	0.825
"2384"	67	"The Rolling Stones"	"Bridges To Bremen (Live)"	"Start Me Up - Live"	83	0	0	0.241	0.419	0.945	0.0476	0.97	-3.609	0.0741	119.245	0.564
"2385"	68	"O.A.R."	"All Sides (Deluxe Edition)"	"Shattered (Turn The Car Around)"	65	52	59	0.0175	0.571	0.784	0	0.19	-6.396	0.0352	105.973	0.462
